	best_action	h	init_light	prob_change	t	v	x
94	-1.65	0.7798359999999993	1	0.026848591549295777	2.28	17.0	40.0
95	-1.8499999999999999	0.6980789999999994	1	0.023736263736263738	2.25	19.0	40.0
96	-2.0500000000000003	0.6226109999999994	1	0.02151009657594381	2.2199999999999998	21.0	40.0
97	-2.15	0.5911659999999995	1	0.020623080298376482	2.21	22.0	40.0
98	-1.65	0.7798359999999992	1	0.026813186813186812	2.25	17.0	40.0
99	-1.75	0.7358129999999993	1	0.025032938076416336	2.23	18.0	40.0
100	-1.8499999999999999	0.6980789999999993	1	0.02370500438981563	2.2199999999999998	19.0	40.0
101	-1.9500000000000002	0.6603449999999994	1	0.02236842105263158	2.2	20.0	40.0
102	-2.0500000000000003	0.6226109999999994	1	0.021481806225339763	2.19	21.0	40.0
103	-2.15	0.5911659999999994	1	0.020595968448729185	2.1799999999999997	22.0	40.0
104	-1.75	0.7358129999999993	1	0.025010969723562964	2.21	18.0	40.0
105	-1.8499999999999999	0.6980789999999993	1	0.023673827268741784	2.1900000000000004	19.0	40.0
106	-1.9500000000000002	0.6603449999999994	1	0.022348816827344437	2.18	20.0	40.0
107	-2.0500000000000003	0.6226109999999994	1	0.02146298729741568	2.17	21.0	40.0
108	-2.15	0.5911659999999994	1	0.020577933450087564	2.16	22.0	40.0
109	0.0	1.3400085452859463	1	0.04460303300624442	2.58	10.0	40.0
110	0.0	1.2246855550358868	1	0.04053452115812918	2.55	11.0	40.0
111	0.0	1.1290337600357532	1	0.03692170818505338	2.52	12.0	40.0
112	-1.25	1.0439739999999988	1	0.035539760106619286	2.49	13.0	40.0
113	-1.75	0.7358129999999993	1	0.025187803800265134	2.37	18.0	40.0
114	0.0	1.1290337600357532	1	0.03682342502218278	2.46	12.0	40.0
115	-1.65	0.7798359999999992	1	0.026919682259488084	2.3400000000000003	17.0	40.0
116	-1.25	1.0439739999999988	1	0.035398230088495575	2.4	13.0	40.0
117	-1.55	0.830147999999999	1	0.02867225408028231	2.33	16.0	40.0
118	-1.8499999999999999	0.6980789999999993	1	0.02376760563380282	2.28	19.0	40.0
119	-1.35	0.9685059999999989	1	0.03265666372462489	2.34	14.0	40.0
120	-1.45	0.8930379999999989	1	0.030409872190392238	2.31	15.0	40.0
121	-1.75	0.7358129999999993	1	0.025065963060686012	2.26	18.0	40.0
