	cost	init_light	plan	v	vel	x
228	0.25	2	[0.0, 0.0]	22.0	[22.0, 22.0, 22.0]	40.0
229	0.25	2	[0.0, 0.0]	22.0	[22.0, 22.0, 22.0]	50.0
230	5.8578125	3	[0.20000000000000001, -0.14999999999999999, 3.1499999999999999, 1.7999999999999998, 0.0]	0.0	[0.0, 2.0, 1.0, 8.0, 10.0, 10.0]	10.0
231	5.94071691176	3	[0.20000000000000001, -0.14999999999999999, 1.2, 5.9500000000000002]	0.0	[0.0, 2.0, 1.0, 5.0, 12.0]	20.0
232	6.26474358974	3	[0.050000000000000003, 7.1499999999999995, 0.0]	0.0	[0.0, 1.0, 12.0, 12.0]	30.0
233	6.03557692308	3	[0.050000000000000003, 7.1499999999999995]	0.0	[0.0, 1.0, 12.0]	40.0
234	6.03557692308	3	[0.050000000000000003, 7.1499999999999995]	0.0	[0.0, 1.0, 12.0]	50.0
235	5.84375	3	[0.0, 0.14999999999999999, 2.25, 3.5999999999999996, 0.0]	1.0	[1.0, 1.0, 2.0, 7.0, 11.0, 11.0]	10.0
236	5.95477941176	3	[0.0, 0.14999999999999999, 0.59999999999999998, 7.6499999999999995]	1.0	[1.0, 1.0, 2.0, 4.0, 13.0]	20.0
237	6.03479567308	3	[0.0, 0.0, 7.1499999999999995]	1.0	[1.0, 1.0, 1.0, 12.0]	30.0
238	99999	3	[]	1.0	[]	40.0
239	99999	3	[]	1.0	[]	50.0
240	5.8546875	3	[0.0, -0.14999999999999999, 0.14999999999999999, 4.7999999999999998, 0.0]	2.0	[2.0, 2.0, 1.0, 2.0, 10.0, 10.0]	10.0
241	5.93759191176	3	[-0.14999999999999999, 0.0, 1.2, 5.9500000000000002]	2.0	[2.0, 1.0, 1.0, 5.0, 12.0]	20.0
242	[ 9.69895833]	3	[0.0, -0.20000000000000001, 7.1999999999999993]	2.0	[2.0, 2.0, 0.0, 12.0]	30.0
243	99999	3	[]	2.0	[]	40.0
244	99999	3	[]	2.0	[]	50.0
245	5.8546875	3	[-0.40000000000000002, 0.14999999999999999, -0.14999999999999999, 6.0, 0.0]	3.0	[3.0, 1.0, 2.0, 1.0, 11.0, 11.0]	10.0
246	5.98463541667	3	[-0.40000000000000002, 0.0, 0.40000000000000002, 6.75]	3.0	[3.0, 1.0, 1.0, 3.0, 12.0]	20.0
247	[ 10.42786458]	3	[-0.25, -0.20000000000000001, 7.1999999999999993]	3.0	[3.0, 2.0, 0.0, 12.0]	30.0
248	99999	3	[]	3.0	[]	40.0
249	99999	3	[]	3.0	[]	50.0
250	5.91644345238	3	[-0.34999999999999998, -0.40000000000000002, 0.0, 3.1499999999999999, 1.7999999999999998]	4.0	[4.0, 3.0, 1.0, 1.0, 8.0, 10.0]	10.0
251	6.04651442308	3	[-0.59999999999999998, -0.14999999999999999, 0.0, 7.1499999999999995]	4.0	[4.0, 2.0, 1.0, 1.0, 12.0]	20.0
252	[ 10.91666667]	3	[-0.59999999999999998, -0.20000000000000001, 7.1999999999999993]	4.0	[4.0, 2.0, 0.0, 12.0]	30.0
253	99999	3	[]	4.0	[]	40.0
254	99999	3	[]	4.0	[]	50.0
255	5.88556743421	3	[-1.2, 0.0, 0.40000000000000002, 3.5999999999999996, 0.95000000000000007]	5.0	[5.0, 1.0, 1.0, 3.0, 9.0, 10.0]	10.0
256	6.02332589286	3	[-1.2, 0.0, 0.14999999999999999, 7.0]	5.0	[5.0, 1.0, 1.0, 2.0, 12.0]	20.0
257	[ 11.26893601]	3	[-1.05, -0.20000000000000001, 7.1999999999999993]	5.0	[5.0, 2.0, 0.0, 12.0]	30.0
258	99999	3	[]	5.0	[]	40.0
259	99999	3	[]	5.0	[]	50.0
260	5.96644345238	3	[-1.75, 0.0, 0.40000000000000002, 1.3499999999999999, 5.3999999999999995]	6.0	[6.0, 1.0, 1.0, 3.0, 6.0, 12.0]	10.0
261	[ 6.44888393]	3	[-1.75, 0.14999999999999999, -0.20000000000000001, 7.1999999999999993]	6.0	[6.0, 1.0, 2.0, 0.0, 12.0]	20.0
262	[ 11.53645833]	3	[-1.6000000000000001, -0.20000000000000001, 7.1999999999999993]	6.0	[6.0, 2.0, 0.0, 12.0]	30.0
263	99999	3	[]	6.0	[]	40.0
264	99999	3	[]	6.0	[]	50.0
265	5.97274816176	3	[-2.3999999999999999, 0.0, 0.40000000000000002, 0.80000000000000004, 5.9500000000000002]	7.0	[7.0, 1.0, 1.0, 3.0, 5.0, 12.0]	10.0
266	[ 6.71796875]	3	[-2.3999999999999999, 0.14999999999999999, -0.20000000000000001, 7.1999999999999993]	7.0	[7.0, 1.0, 2.0, 0.0, 12.0]	20.0
267	[ 11.74800347]	3	[-2.25, -0.20000000000000001, 7.1999999999999993]	7.0	[7.0, 2.0, 0.0, 12.0]	30.0
268	99999	3	[]	7.0	[]	40.0
269	99999	3	[]	7.0	[]	50.0
270	5.94651442308	3	[-3.0, -0.14999999999999999, 0.0, 7.1499999999999995, 0.0]	8.0	[8.0, 2.0, 1.0, 1.0, 12.0, 12.0]	10.0
271	6.69512553419	3	[-3.1499999999999999, 0.0, 0.0, 7.1499999999999995]	8.0	[8.0, 1.0, 1.0, 1.0, 12.0]	20.0
272	[ 11.92083333]	3	[-3.0, -0.20000000000000001, 7.1999999999999993]	8.0	[8.0, 2.0, 0.0, 12.0]	30.0
273	99999	3	[]	8.0	[]	40.0
274	99999	3	[]	8.0	[]	50.0
275	5.90979567308	3	[-3.8500000000000001, -0.14999999999999999, 0.0, 7.1499999999999995, 0.0]	9.0	[9.0, 2.0, 1.0, 1.0, 12.0, 12.0]	10.0
276	6.64729567308	3	[-4.0, 0.0, 0.0, 7.1499999999999995]	9.0	[9.0, 1.0, 1.0, 1.0, 12.0]	20.0
277	[ 12.06593277]	3	[-3.8500000000000001, -0.20000000000000001, 7.1999999999999993]	9.0	[9.0, 2.0, 0.0, 12.0]	30.0
278	99999	3	[]	9.0	[]	40.0
279	99999	3	[]	9.0	[]	50.0
280	5.92109375	3	[-4.7999999999999998, -0.14999999999999999, 0.0, 6.0, 0.0]	10.0	[10.0, 2.0, 1.0, 1.0, 11.0, 11.0]	10.0
281	6.61213942308	3	[-4.9500000000000002, 0.0, 0.0, 7.1499999999999995]	10.0	[10.0, 1.0, 1.0, 1.0, 12.0]	20.0
282	[ 12.190625]	3	[-4.7999999999999998, -0.20000000000000001, 7.1999999999999993]	10.0	[10.0, 2.0, 0.0, 12.0]	30.0
283	99999	3	[]	10.0	[]	40.0
284	99999	3	[]	10.0	[]	50.0
285	6.12854567308	3	[-3.5999999999999996, -2.25, -0.14999999999999999, 0.0, 7.1499999999999995]	11.0	[11.0, 7.0, 2.0, 1.0, 1.0, 12.0]	10.0
286	[ 10.43768601]	3	[-4.7999999999999998, -1.05, -0.20000000000000001, 7.1999999999999993]	11.0	[11.0, 5.0, 2.0, 0.0, 12.0]	20.0
287	[ 16.85911458]	3	[-4.7999999999999998, -1.25, 7.1999999999999993]	11.0	[11.0, 5.0, 0.0, 12.0]	30.0
288	99999	3	[]	11.0	[]	40.0
289	99999	3	[]	11.0	[]	50.0
290	6.1766016604	3	[-4.75, -2.3999999999999999, 0.0, 0.14999999999999999, 7.0]	12.0	[12.0, 7.0, 1.0, 1.0, 2.0, 12.0]	10.0
291	[ 11.05906433]	3	[-4.75, -2.25, -0.20000000000000001, 7.1999999999999993]	12.0	[12.0, 7.0, 2.0, 0.0, 12.0]	20.0
292	[ 17.84874687]	3	[-4.75, -2.4499999999999997, 7.1999999999999993]	12.0	[12.0, 7.0, 8.4293697021788069e-08, 12.0]	30.0
293	99999	3	[]	12.0	[]	40.0
294	99999	3	[]	12.0	[]	50.0
295	[ 6.51512784]	3	[-4.4000000000000004, -4.0, 0.14999999999999999, -0.20000000000000001, 7.1999999999999993]	13.0	[13.0, 9.0, 1.0, 2.0, 0.0, 12.0]	10.0
296	[ 11.47559186]	3	[-4.4000000000000004, -3.8500000000000001, -0.20000000000000001, 7.1999999999999993]	13.0	[13.0, 9.0, 2.0, 0.0, 12.0]	20.0
297	[ 18.43266256]	3	[-4.4000000000000004, -4.0499999999999998, 7.1999999999999993]	13.0	[13.0, 9.0, 0.0, 12.0]	30.0
298	99999	3	[]	13.0	[]	40.0
299	99999	3	[]	13.0	[]	50.0
300	[ 6.72296402]	3	[-4.7999999999999998, -4.9500000000000002, 0.14999999999999999, -0.20000000000000001, 7.1999999999999993]	14.0	[14.0, 10.0, 1.0, 2.0, 0.0, 12.0]	10.0
301	[ 11.66145833]	3	[-4.7999999999999998, -4.7999999999999998, -0.20000000000000001, 7.1999999999999993]	14.0	[14.0, 10.0, 2.0, 0.0, 12.0]	20.0
302	[ 18.66979167]	3	[-4.7999999999999998, -5.0, 7.1999999999999993]	14.0	[14.0, 10.0, 0.0, 12.0]	30.0
303	99999	3	[]	14.0	[]	40.0
304	99999	3	[]	14.0	[]	50.0
305	[ 10.58530854]	3	[-4.0499999999999998, -4.75, -2.25, -0.20000000000000001, 7.1999999999999993]	15.0	[15.0, 12.0, 7.0, 2.0, 0.0, 12.0]	10.0
306	[ 17.37499108]	3	[-4.0499999999999998, -4.75, -2.4499999999999997, 7.1999999999999993]	15.0	[15.0, 12.0, 7.0, 8.4293697021788069e-08, 12.0]	20.0
307	99999	3	[]	15.0	[]	30.0
308	99999	3	[]	15.0	[]	40.0
309	99999	3	[]	15.0	[]	50.0
310	[ 11.04356061]	3	[-4.3499999999999996, -4.4000000000000004, -3.8500000000000001, -0.20000000000000001, 7.1999999999999993]	16.0	[16.0, 13.0, 9.0, 2.0, 0.0, 12.0]	10.0
311	[ 18.00063131]	3	[-4.3499999999999996, -4.4000000000000004, -4.0499999999999998, 7.1999999999999993]	16.0	[16.0, 13.0, 9.0, 0.0, 12.0]	20.0
312	99999	3	[]	16.0	[]	30.0
313	99999	3	[]	16.0	[]	40.0
314	99999	3	[]	16.0	[]	50.0
315	[ 11.26637265]	3	[-4.6500000000000004, -4.7999999999999998, -4.7999999999999998, -0.20000000000000001, 7.1999999999999993]	17.0	[17.0, 14.0, 10.0, 2.0, 0.0, 12.0]	10.0
316	[ 18.27470598]	3	[-4.6500000000000004, -4.7999999999999998, -5.0, 7.1999999999999993]	17.0	[17.0, 14.0, 10.0, 0.0, 12.0]	20.0
317	99999	3	[]	17.0	[]	30.0
318	99999	3	[]	17.0	[]	40.0
319	99999	3	[]	17.0	[]	50.0
320	[ 17.01294089]	3	[-4.9500000000000002, -4.0499999999999998, -4.75, -2.4499999999999997, 7.1999999999999993]	18.0	[18.0, 15.0, 12.0, 7.0, 8.4293697021788069e-08, 12.0]	10.0
321	99999	3	[]	18.0	[]	20.0
322	99999	3	[]	18.0	[]	30.0
323	99999	3	[]	18.0	[]	40.0
324	99999	3	[]	18.0	[]	50.0
325	[ 17.9281782]	3	[-3.5999999999999996, -4.6500000000000004, -4.7999999999999998, -5.0, 7.1999999999999993]	19.0	[19.0, 17.0, 14.0, 10.0, 0.0, 12.0]	10.0
326	99999	3	[]	19.0	[]	20.0
327	99999	3	[]	19.0	[]	30.0
328	99999	3	[]	19.0	[]	40.0
329	99999	3	[]	19.0	[]	50.0
330	99999	3	[]	20.0	[]	10.0
331	99999	3	[]	20.0	[]	20.0
332	99999	3	[]	20.0	[]	30.0
333	99999	3	[]	20.0	[]	40.0
334	99999	3	[]	20.0	[]	50.0
335	99999	3	[]	21.0	[]	10.0
336	99999	3	[]	21.0	[]	20.0
337	99999	3	[]	21.0	[]	30.0
338	99999	3	[]	21.0	[]	40.0
339	99999	3	[]	21.0	[]	50.0
340	99999	3	[]	22.0	[]	10.0
341	99999	3	[]	22.0	[]	20.0
342	99999	3	[]	22.0	[]	30.0
343	99999	3	[]	22.0	[]	40.0
344	99999	3	[]	22.0	[]	50.0
