	x	v	t	best_action	h	prob_change	init_light
5975	40.0	16.0	3.260137607963695	7.199999999999999	31931.04503166924	0.3193100546907867	2
5976	40.0	7.0	3.532502754470718	-2.4499999999999997	1.3948288690476192	1.0	2
5977	40.0	8.0	3.4798711755233493	-3.2	1.3083333333333333	1.0	2
5978	40.0	9.0	3.4322521279043015	-4.05	1.2452256944444444	1.0	2
5979	40.0	10.0	3.3889620846142585	-5.0	1.1989583333333333	1.0	2
5980	40.0	11.0	3.3494363929146536	6.75	44878.00391330735	0.44878048780487795	2
5981	40.0	12.0	3.313204508856683	7.249999999999999	40885.513532742254	0.40885523825199577	2
5982	40.0	13.0	3.2798711755233496	7.75	37506.58710270957	0.3750656817921013	2
5983	40.0	14.0	3.2491019447541185	6.4	35695.980614265216	0.35695967456667843	2
5984	40.0	15.0	3.2206119162640903	6.8	33058.325510888455	0.3305829118977908	2
5985	40.0	16.0	3.1941568898090638	7.199999999999999	30764.38404370135	0.30764331210191087	2
5986	40.0	17.0	3.1695263479371425	7.6000000000000005	28753.05288364292	0.28752983626972783	2
5987	40.0	9.0	3.352730200556288	-4.05	1.2452256944444444	1.0	2
5988	40.0	10.0	3.313204508856683	-5.0	1.1989583333333333	1.0	2
5989	40.0	11.0	3.276972624798712	6.75	42990.63145633221	0.4299065420560748	2
5990	40.0	12.0	3.243639291465379	7.249999999999999	39266.155222000794	0.3926614670110623	2
5991	40.0	13.0	3.212870060696148	7.75	36100.44821096691	0.3610041307762394	2
5992	40.0	14.0	3.1843800322061195	6.4	34423.531152223455	0.34423503325942356	2
5993	40.0	15.0	3.157925005751093	6.8	31933.34502672732	0.3193329782740446	2
5994	40.0	16.0	3.1332944638791718	7.199999999999999	29761.349288151843	0.29761285044991453	2
5995	40.0	17.0	3.110305958132045	7.6000000000000005	27851.984454952624	0.2785190500751239	2
5996	40.0	18.0	3.088800581787959	8.0	26161.675026330093	0.2616158184412584	2
5997	40.0	10.0	3.2436392914653784	-5.0	1.1989583333333333	1.0	2
5998	40.0	11.0	3.210305958132045	6.75	41389.234815224074	0.4138923879791253	2
5999	40.0	12.0	3.179536727362814	7.249999999999999	37883.522855021234	0.37883498271005206	2
6000	40.0	13.0	3.1510466988727854	7.75	34893.37436542846	0.34893325317046026	2
6001	40.0	14.0	3.1245916724177594	6.4	33326.1162340146	0.33326075756832346	2
6002	40.0	15.0	3.099961130545838	6.8	30959.177323585496	0.3095911897247838	2
6003	40.0	16.0	3.0769726247987115	7.199999999999999	28889.707385464924	0.2888963322726511	2
6004	40.0	17.0	3.0554672484546255	7.6000000000000005	27066.528279059836	0.27066439948383814	2
6005	40.0	18.0	3.035305958132045	8.0	25449.356364618976	0.25449255168739626	2
6006	40.0	12.0	3.1202774681035548	7.249999999999999	36689.23916336902	0.3668920070442538	2
6007	40.0	13.0	3.0938224416485287	7.75	33845.87404386825	0.3384581291999569	2
6008	40.0	14.0	3.0691918997766074	6.4	32369.91777156974	0.32369866271417036	2
6009	40.0	15.0	3.046203394029481	6.8	30107.362398915368	0.30107294296657355	2
6010	40.0	16.0	3.024698017685395	7.199999999999999	28125.177677265987	0.28125094822441815	2
6011	40.0	17.0	3.0045367273628143	7.6000000000000005	26375.715113362334	0.26375618969830006	2
6012	40.0	18.0	2.9855973334234203	8.0	24821.36213908377	0.24821253878189897	2
6013	40.0	19.0	2.9677720214804615	6.15	24003.537727484454	0.2400345252623391	2
6014	40.0	13.0	3.0407018712865788	7.75	32928.25556895015	0.3292818386685377	2
6015	40.0	14.0	3.017713365539452	6.4	31529.30570730661	0.3152924451665312	2
6016	40.0	15.0	2.996207989195366	6.8	29356.182072901385	0.2935610537150699	2
6017	40.0	16.0	2.9760466988727856	7.199999999999999	27449.120878225316	0.2744903033316758	2
6018	40.0	17.0	2.9571073049333916	7.6000000000000005	25763.36468057347	0.2576326161157102	2
6019	40.0	18.0	2.939281992990433	8.0	24263.50226384739	0.24263387726959318	2
6020	40.0	19.0	2.922475270301357	6.15	23480.190799722106	0.2348009971075239	2
6021	40.0	20.0	2.906602254428341	4.2	22747.318418040286	0.2274725274725274	2
6022	40.0	2.0	4.848927875243665	-0.2	3.323958333333333	1.0	2
6023	40.0	3.0	4.6267056530214425	-0.44999999999999996	2.4111979166666666	1.0	2
6024	40.0	4.0	4.444887471203261	-0.8	1.9583333333333333	1.0	2
6025	40.0	5.0	4.2933723196881095	-1.25	1.6903645833333334	1.0	2
6026	40.0	6.0	4.165167191482981	-1.7999999999999998	1.515625	1.0	2
6027	40.0	7.0	4.055277081592871	-2.4499999999999997	1.3948288690476192	1.0	2
6028	40.0	8.0	3.9600389863547756	-3.2	1.3083333333333333	1.0	2
6029	40.0	9.0	3.8767056530214425	-4.05	1.2452256944444444	1.0	2
6030	40.0	10.0	3.803176241256737	-5.0	1.1989583333333333	1.0	2
6031	40.0	11.0	3.7378167641325537	6.75	58687.051993399655	0.5868725868725869	2
6032	40.0	12.0	3.6793372319688107	7.249999999999999	52220.24229594278	0.5222038427280824	2
6033	40.0	13.0	3.6267056530214425	7.75	46979.00723309741	0.4697909750681105	2
6034	40.0	14.0	3.579086605402395	6.4	43985.708873135445	0.43985791278784914	2
6035	40.0	1.0	4.796296296296296	-0.05	6.071614583333334	1.0	2
6036	40.0	2.0	4.574074074074074	-0.2	3.323958333333333	1.0	2
6037	40.0	3.0	4.392255892255892	-0.44999999999999996	2.4111979166666666	1.0	2
6038	40.0	4.0	4.2407407407407405	-0.8	1.9583333333333333	1.0	2
6039	40.0	5.0	4.112535612535613	-1.25	1.6903645833333334	1.0	2
6040	40.0	6.0	4.002645502645502	-1.7999999999999998	1.515625	1.0	2
6041	40.0	7.0	3.9074074074074074	-2.4499999999999997	1.3948288690476192	1.0	2
6042	40.0	8.0	3.824074074074074	-3.2	1.3083333333333333	1.0	2
6043	40.0	9.0	3.750544662309368	-4.05	1.2452256944444444	1.0	2
6044	40.0	10.0	3.685185185185185	-5.0	1.1989583333333333	1.0	2
6045	40.0	11.0	3.6267056530214425	6.75	53938.81275433801	0.5393896380411639	2
6046	40.0	12.0	3.574074074074074	7.249999999999999	48365.33048443221	0.48365427675772504	2
6047	40.0	13.0	3.526455026455026	7.75	43782.88512420628	0.4378293855330977	2
6048	40.0	14.0	3.483164983164983	6.4	41204.16719578554	0.4120421753607103	2
6049	40.0	1.0	4.526455026455026	-0.05	6.071614583333334	1.0	2
6050	40.0	2.0	4.344636844636844	-0.2	3.323958333333333	1.0	2
6051	40.0	3.0	4.193121693121693	-0.44999999999999996	2.4111979166666666	1.0	2
6052	40.0	4.0	4.064916564916564	-0.8	1.9583333333333333	1.0	2
6053	40.0	5.0	3.955026455026455	-1.25	1.6903645833333334	1.0	2
6054	40.0	6.0	3.859788359788359	-1.7999999999999998	1.515625	1.0	2
6055	40.0	7.0	3.776455026455026	-2.4499999999999997	1.3948288690476192	1.0	2
6056	40.0	8.0	3.7029256146903204	-3.2	1.3083333333333333	1.0	2
6057	40.0	9.0	3.6375661375661372	-4.05	1.2452256944444444	1.0	2
6058	40.0	10.0	3.579086605402394	-5.0	1.1989583333333333	1.0	2
6059	40.0	11.0	3.526455026455026	6.75	50269.1917745632	0.5026929982046677	2
6060	40.0	12.0	3.4788359788359786	7.249999999999999	45337.2693223471	0.4533733133433283	2
6061	40.0	13.0	3.4355459355459352	7.75	41238.725248880175	0.4123874934913589	2
6062	40.0	14.0	3.3960202438463303	6.4	38965.55452683657	0.38965579060595185	2
6063	40.0	15.0	3.3597883597883595	6.8	35863.379819359834	0.35863377609108155	2
6064	40.0	1.0	4.301346801346801	-0.05	6.071614583333334	1.0	2
6065	40.0	2.0	4.14983164983165	-0.2	3.323958333333333	1.0	2
6066	40.0	3.0	4.021626521626522	-0.44999999999999996	2.4111979166666666	1.0	2
6067	40.0	4.0	3.9117364117364115	-0.8	1.9583333333333333	1.0	2
6068	40.0	5.0	3.8164983164983166	-1.25	1.6903645833333334	1.0	2
6069	40.0	6.0	3.733164983164983	-1.7999999999999998	1.515625	1.0	2
6070	40.0	7.0	3.659635571400277	-2.4499999999999997	1.3948288690476192	1.0	2
6071	40.0	8.0	3.5942760942760943	-3.2	1.3083333333333333	1.0	2
6072	40.0	9.0	3.5357965621123517	-4.05	1.2452256944444444	1.0	2
6073	40.0	10.0	3.483164983164983	-5.0	1.1989583333333333	1.0	2
6074	40.0	11.0	3.4355459355459352	6.75	47348.119882964835	0.4734819369715602	2
6075	40.0	12.0	3.3922558922558923	7.249999999999999	42895.79592464497	0.4289582957212494	2
6076	40.0	13.0	3.3527302005562873	7.75	39165.4899059574	0.3916549010614128	2
6077	40.0	14.0	3.3164983164983166	6.4	37124.99668402778	0.37125	2
