	x	v	cost	plan	vel	init_light
231	40.0	2.0	19.606282136916718	[-0.2, 1.25]	[2.0, 0.0, 5.0]	3
232	50.0	2.0	9999999.0	[]	[]	3
233	10.0	3.0	19.349059259056006	[-0.4, 0.0, 0.15, 0.0, 1.05]	[3.0, 1.0, 1.0, 2.0, 2.0, 5.0]	3
234	20.0	3.0	19.62974804102187	[-0.25, 0.0, -0.2, 1.25]	[3.0, 2.0, 2.0, 0.0, 5.0]	3
235	30.0	3.0	19.599993136916737	[-0.25, -0.2, 1.25]	[3.0, 2.0, 0.0, 5.0]	3
236	40.0	3.0	19.608378470250123	[-0.44999999999999996, 1.25]	[3.0, 0.0, 5.0]	3
237	50.0	3.0	9999999.0	[]	[]	3
238	10.0	4.0	19.215261126156243	[-0.75, 0.0, 0.0, 1.75, 0.0]	[4.0, 1.0, 1.0, 1.0, 6.0, 6.0]	3
239	20.0	4.0	19.595500994059584	[-0.35, -0.25, -0.2, 1.25]	[4.0, 3.0, 2.0, 0.0, 5.0]	3
240	30.0	4.0	19.603886327392978	[-0.35, -0.44999999999999996, 1.25]	[4.0, 3.0, 0.0, 5.0]	3
241	40.0	4.0	19.606282136916775	[-0.8, 1.25]	[4.0, 0.0, 5.0]	3
242	50.0	4.0	9999999.0	[]	[]	3
243	10.0	5.0	18.80018712615623	[-1.2, 0.0, 0.0, 1.75, 0.0]	[5.0, 1.0, 1.0, 1.0, 6.0, 6.0]	3
244	20.0	5.0	19.593704136916735	[-0.8, -0.25, -0.2, 1.25]	[5.0, 3.0, 2.0, 0.0, 5.0]	3
245	30.0	5.0	19.601789994059573	[-1.05, -0.2, 1.25]	[5.0, 2.0, 0.0, 5.0]	3
246	40.0	5.0	19.606282136916754	[-1.25, 1.25]	[5.0, 0.0, 5.0]	3
247	50.0	5.0	9999999.0	[]	[]	3
248	10.0	6.0	18.54068411459676	[-1.75, 0.0, 0.0, 1.2, 0.0]	[6.0, 1.0, 1.0, 1.0, 5.0, 5.0]	3
249	20.0	6.0	19.596644448605026	[-0.55, -1.05, -0.2, 1.25]	[6.0, 5.0, 2.0, 0.0, 5.0]	3
250	30.0	6.0	19.599993136916716	[-1.6, -0.2, 1.25]	[6.0, 2.0, 0.0, 5.0]	3
251	40.0	6.0	19.610474803583408	[-1.7999999999999998, 1.25]	[6.0, 0.0, 5.0]	3
252	50.0	6.0	9999999.0	[]	[]	3
253	10.0	7.0	18.737304575114198	[-2.4, 0.0, 0.0, 0.75, 0.0]	[7.0, 1.0, 1.0, 1.0, 4.0, 4.0]	3
254	20.0	7.0	19.593704136916735	[-2.0, -0.25, -0.2, 1.25]	[7.0, 3.0, 2.0, 0.0, 5.0]	3
255	30.0	7.0	19.60113659146222	[-1.6500000000000001, -0.8, 1.25]	[7.0, 4.0, 0.0, 5.0]	3
256	40.0	7.0	19.608078994059596	[-2.4499999999999997, 1.25]	[7.0, 8.429369702178807e-08, 5.000000000000001]	3
257	50.0	7.0	9999999.0	[]	[]	3
258	10.0	8.0	18.5675015751142	[-3.15, 0.0, 0.0, 0.75, 0.0]	[8.0, 1.0, 1.0, 1.0, 4.0, 4.0]	3
259	20.0	8.0	19.594602565488145	[-1.4, -1.6, -0.2, 1.25]	[8.0, 6.0, 2.0, 0.0, 5.0]	3
260	30.0	8.0	19.599993136916716	[-3.0, -0.2, 1.25]	[8.0, 2.0, 0.0, 5.0]	3
261	40.0	8.0	19.606282136916732	[-3.2, 1.25]	[8.0, 0.0, 5.0]	3
262	50.0	8.0	9999999.0	[]	[]	3
263	10.0	9.0	18.4228545751142	[-4.0, 0.0, 0.0, 0.75, 0.0]	[9.0, 1.0, 1.0, 1.0, 4.0, 4.0]	3
264	20.0	9.0	19.594847591462226	[-1.6, -1.6500000000000001, -0.8, 1.25]	[9.0, 7.0, 4.0, 0.0, 5.0]	3
265	30.0	9.0	19.600891565488176	[-2.8, -1.25, 1.25]	[9.0, 5.0, 0.0, 5.0]	3
266	40.0	9.0	19.61117358136118	[-4.05, 1.25]	[9.0, 0.0, 5.0]	3
267	50.0	9.0	9999999.0	[]	[]	3
268	10.0	10.0	19.14190355909541	[-4.95, 0.0, 0.0, 0.4, 0.35]	[10.0, 1.0, 1.0, 1.0, 3.0, 4.0]	3
269	20.0	10.0	19.593704136916713	[-3.2, -1.6, -0.2, 1.25]	[10.0, 6.0, 2.0, 0.0, 5.0]	3
270	30.0	10.0	19.600891565488197	[-4.2, -0.8, 1.25]	[10.0, 4.0, 0.0, 5.0]	3
271	40.0	10.0	19.60628213691674	[-5.0, 1.25]	[10.0, 0.0, 5.0]	3
272	50.0	10.0	9999999.0	[]	[]	3
273	10.0	11.0	19.587415136916732	[-4.8, -0.8, -0.25, -0.2, 1.25]	[11.0, 5.0, 3.0, 2.0, 0.0, 5.0]	3
274	20.0	11.0	19.59460256548818	[-2.0, -2.8, -1.25, 1.25]	[11.0, 9.0, 5.0, 0.0, 5.0]	3
275	30.0	11.0	19.59999313691675	[-4.8, -1.25, 1.25]	[11.0, 5.0, 0.0, 5.0]	3
276	40.0	11.0	9999999.0	[]	[]	3
277	50.0	11.0	9999999.0	[]	[]	3
278	10.0	12.0	19.58798686418944	[-2.2, -3.2, -1.6, -0.2, 1.25]	[12.0, 10.0, 6.0, 2.0, 0.0, 5.0]	3
279	20.0	12.0	19.593704136916713	[-4.0, -3.0, -0.2, 1.25]	[12.0, 8.0, 2.0, 0.0, 5.0]	3
280	30.0	12.0	19.599993136916737	[-4.0, -3.2, 1.25]	[12.0, 8.0, 0.0, 5.0]	3
281	40.0	12.0	9999999.0	[]	[]	3
282	50.0	12.0	9999999.0	[]	[]	3
283	10.0	13.0	19.587688571699324	[-3.45, -3.2, -1.6, -0.2, 1.25]	[13.0, 10.0, 6.0, 2.0, 0.0, 5.0]	3
284	20.0	13.0	19.59487600027081	[-3.45, -4.2, -0.8, 1.25]	[13.0, 10.0, 4.0, 0.0, 5.0]	3
285	30.0	13.0	19.600266571699343	[-3.45, -5.0, 1.25]	[13.0, 10.0, 0.0, 5.0]	3
286	40.0	13.0	9999999.0	[]	[]	3
287	50.0	13.0	9999999.0	[]	[]	3
288	10.0	14.0	19.587898906147487	[-2.5999999999999996, -4.0, -3.0, -0.2, 1.25]	[14.0, 12.0, 8.0, 2.0, 0.0, 5.0]	3
289	20.0	14.0	19.594187906147503	[-2.5999999999999996, -4.0, -3.2, 1.25]	[14.0, 12.0, 8.0, 0.0, 5.0]	3
290	30.0	14.0	19.604185803583405	[-4.8, -5.0, 1.25]	[14.0, 10.0, 0.0, 5.0]	3
291	40.0	14.0	9999999.0	[]	[]	3
292	50.0	14.0	9999999.0	[]	[]	3
293	10.0	15.0	19.58811576821647	[-1.45, -2.5999999999999996, -4.0, -3.2, 1.25]	[15.0, 14.0, 12.0, 8.0, 0.0, 5.0]	3
294	20.0	15.0	19.59757128598506	[-2.8, -3.45, -5.0, 1.25]	[15.0, 13.0, 10.0, 0.0, 5.0]	3
295	30.0	15.0	9999999.0	[]	[]	3
296	40.0	15.0	9999999.0	[]	[]	3
297	50.0	15.0	9999999.0	[]	[]	3
298	10.0	16.0	19.588803862339773	[-4.35, -3.45, -4.2, -0.8, 1.25]	[16.0, 13.0, 10.0, 4.0, 0.0, 5.0]	3
299	20.0	16.0	19.59419443376831	[-4.35, -3.45, -5.0, 1.25]	[16.0, 13.0, 10.0, 0.0, 5.0]	3
300	30.0	16.0	9999999.0	[]	[]	3
301	40.0	16.0	9999999.0	[]	[]	3
302	50.0	16.0	9999999.0	[]	[]	3
303	10.0	17.0	19.590382918616797	[-1.65, -4.35, -3.45, -5.0, 1.25]	[17.0, 16.0, 13.0, 10.0, 0.0, 5.0]	3
304	20.0	17.0	19.60093986809953	[-4.65, -4.8, -5.0, 1.25]	[17.0, 14.0, 10.0, 0.0, 5.0]	3
305	30.0	17.0	9999999.0	[]	[]	3
306	40.0	17.0	9999999.0	[]	[]	3
307	50.0	17.0	9999999.0	[]	[]	3
308	10.0	18.0	19.589015257297724	[-3.4, -4.35, -3.45, -5.0, 1.25]	[18.0, 16.0, 13.0, 10.0, 0.0, 5.0]	3
309	20.0	18.0	9999999.0	[]	[]	3
310	30.0	18.0	9999999.0	[]	[]	3
311	40.0	18.0	9999999.0	[]	[]	3
312	50.0	18.0	9999999.0	[]	[]	3
313	10.0	19.0	19.59744597921064	[-3.5999999999999996, -4.65, -4.8, -5.0, 1.25]	[19.0, 17.0, 14.0, 10.0, 0.0, 5.0]	3
314	20.0	19.0	9999999.0	[]	[]	3
315	30.0	19.0	9999999.0	[]	[]	3
316	40.0	19.0	9999999.0	[]	[]	3
317	50.0	19.0	9999999.0	[]	[]	3
318	10.0	20.0	9999999.0	[]	[]	3
319	20.0	20.0	9999999.0	[]	[]	3
320	30.0	20.0	9999999.0	[]	[]	3
321	40.0	20.0	9999999.0	[]	[]	3
322	50.0	20.0	9999999.0	[]	[]	3
323	10.0	21.0	9999999.0	[]	[]	3
324	20.0	21.0	9999999.0	[]	[]	3
325	30.0	21.0	9999999.0	[]	[]	3
326	40.0	21.0	9999999.0	[]	[]	3
327	50.0	21.0	9999999.0	[]	[]	3
328	10.0	22.0	9999999.0	[]	[]	3
329	20.0	22.0	9999999.0	[]	[]	3
330	30.0	22.0	9999999.0	[]	[]	3
331	40.0	22.0	9999999.0	[]	[]	3
332	50.0	22.0	9999999.0	[]	[]	3
