	best_action	h	init_light	prob_change	t	v	x
170	0.0	2.1764043035460676	1	0.3139097744360902	14.68	6.0	40.0
171	0.0	1.879929658123886	1	0.26142595978062155	14.53	7.0	40.0
172	0.0	1.659539074033876	1	0.22321428571428567	14.399999999999999	8.0	40.0
173	0.0	1.4876405012769625	1	0.19439579684763572	14.29	9.0	40.0
174	0.0	1.3400085452859463	1	0.1721170395869191	14.19	10.0	40.0
175	0.0	1.2246855550358868	1	0.15449915110356535	14.11	11.0	40.0
176	0.0	1.1290337600357532	1	0.13926174496644292	14.04	12.0	40.0
177	-1.25	1.0439739999999988	1	0.13266998341625205	13.969999999999999	13.0	40.0
178	1.75	4.071161808281257	1	0.6163793103448275	15.36	1.0	40.0
179	1.05	3.7199644201275612	1	0.572	15.0	2.0	40.0
180	0.8	3.3397911320248452	1	0.47348484848484856	14.72	3.0	40.0
181	0.44999999999999996	2.9651513640277543	1	0.4036363636363637	14.5	4.0	40.0
182	0.55	2.5741275925962457	1	0.3204225352112676	14.32	5.0	40.0
183	0.0	2.1764043035460676	1	0.2864493996569468	14.17	6.0	40.0
184	0.0	1.8799296581238858	1	0.23993288590604023	14.04	7.0	40.0
185	0.0	1.6595390740338762	1	0.20593080724876442	13.93	8.0	40.0
186	0.0	1.4876405012769625	1	0.17990275526742303	13.83	9.0	40.0
187	0.0	1.3400085452859463	1	0.16	13.75	10.0	40.0
188	0.0	1.2246855550358868	1	0.1439873417721519	13.68	11.0	40.0
189	0.0	1.1290337600357532	1	0.1298904538341158	13.61	12.0	40.0
190	-1.25	1.0439739999999988	1	0.12403100775193801	13.55	13.0	40.0
191	-1.35	0.9685059999999989	1	0.11384615384615385	13.5	14.0	40.0
192	1.75	4.071161808281257	1	0.5416666666666667	14.72	1.0	40.0
193	1.05	3.7199644201275612	1	0.5143884892086332	14.440000000000001	2.0	40.0
194	0.8	3.3397911320248452	1	0.43252595155709345	14.22	3.0	40.0
195	0.44999999999999996	2.9651513640277543	1	0.37248322147651014	14.040000000000001	4.0	40.0
196	0.55	2.5741275925962457	1	0.29787234042553196	13.89	5.0	40.0
197	0.0	2.1764043035460676	1	0.2676282051282052	13.760000000000002	6.0	40.0
198	0.0	1.8799296581238862	1	0.2251968503937008	13.65	7.0	40.0
199	0.0	1.6595390740338762	1	0.1937984496124031	13.55	8.0	40.0
200	0.0	1.4876405012769625	1	0.16998468606431857	13.47	9.0	40.0
201	0.0	1.3400085452859463	1	0.15151515151515152	13.4	10.0	40.0
202	0.0	1.2246855550358868	1	0.13643178410794604	13.33	11.0	40.0
203	0.0	1.1290337600357532	1	0.12332838038632989	13.270000000000001	12.0	40.0
204	-1.25	1.0439739999999988	1	0.11799410029498526	13.22	13.0	40.0
205	-1.35	0.9685059999999989	1	0.10834553440702782	13.17	14.0	40.0
206	1.75	4.071161808281257	1	0.4948096885813149	14.22	1.0	40.0
207	1.05	3.7199644201275612	1	0.4766666666666666	14.0	2.0	40.0
208	0.8	3.3397911320248452	1	0.4045307443365696	13.82	3.0	40.0
209	0.44999999999999996	2.9651513640277543	1	0.35071090047393366	13.67	4.0	40.0
210	0.55	2.5741275925962457	1	0.28173374613003094	13.54	5.0	40.0
211	0.0	2.176404303546068	1	0.2541856925418569	13.43	6.0	40.0
212	0.0	1.8799296581238862	1	0.2143928035982009	13.33	7.0	40.0
213	0.0	1.6595390740338762	1	0.18518518518518517	13.25	8.0	40.0
214	0.0	1.4876405012769625	1	0.1627565982404692	13.18	9.0	40.0
215	0.0	1.3400085452859463	1	0.14513788098693758	13.11	10.0	40.0
216	0.0	1.224685555035887	1	0.13093525179856116	13.05	11.0	40.0
217	0.0	1.1290337600357532	1	0.11857142857142856	13.0	12.0	40.0
218	-1.25	1.0439739999999988	1	0.11347517730496454	12.95	13.0	40.0
219	-1.35	0.9685059999999989	1	0.10437235543018336	12.91	14.0	40.0
220	1.75	4.071161808281257	1	0.4627831715210356	13.82	1.0	40.0
221	1.05	3.7199644201275612	1	0.449685534591195	13.64	2.0	40.0
222	0.8	3.3397911320248452	1	0.3840245775729647	13.49	3.0	40.0
223	0.44999999999999996	2.9651513640277543	1	0.33433734939759036	13.36	4.0	40.0
224	0.55	2.5741275925962457	1	0.26962962962962966	13.25	5.0	40.0
225	0.0	2.1764043035460676	1	0.24379562043795622	13.15	6.0	40.0
226	0.0	1.8799296581238862	1	0.20634920634920634	13.07	7.0	40.0
227	0.0	1.6595390740338762	1	0.17857142857142858	13.0	8.0	40.0
228	0.0	1.4876405012769625	1	0.157001414427157	12.93	9.0	40.0
229	0.0	1.3400085452859463	1	0.14025245441795234	12.870000000000001	10.0	40.0
230	0.0	1.2246855550358868	1	0.12674094707520892	12.82	11.0	40.0
231	0.0	1.1290337600357532	1	0.11479944674965421	12.77	12.0	40.0
232	-1.25	1.0439739999999988	1	0.11004126547455297	12.73	13.0	40.0
233	-1.35	0.9685059999999989	1	0.1012311901504788	12.69	14.0	40.0
234	-1.45	0.8930379999999989	1	0.09387755102040816	12.65	15.0	40.0
235	1.75	4.071161808281257	1	0.4393241167434716	13.49	1.0	40.0
236	1.05	3.7199644201275612	1	0.4294294294294294	13.34	2.0	40.0
237	0.8	3.3397911320248452	1	0.36818851251840945	13.21	3.0	40.0
238	0.44999999999999996	2.9651513640277543	1	0.32173913043478264	13.1	4.0	40.0
239	0.55	2.5741275925962457	1	0.26	13.0	5.0	40.0
240	0.0	2.1764043035460676	1	0.23587570621468926	12.92	6.0	40.0
241	0.0	1.879929658123886	1	0.19999999999999998	12.85	7.0	40.0
242	0.0	1.659539074033876	1	0.17313019390581716	12.78	8.0	40.0
243	0.0	1.4876405012769625	1	0.15247252747252749	12.72	9.0	40.0
244	0.0	1.3400085452859463	1	0.1364256480218281	12.67	10.0	40.0
245	0.0	1.2246855550358868	1	0.12330623306233061	12.62	11.0	40.0
246	0.0	1.1290337600357532	1	0.11185983827493261	12.58	12.0	40.0
247	-1.25	1.0439739999999988	1	0.10723860589812331	12.54	13.0	40.0
248	-1.35	0.9685059999999989	1	0.09866666666666667	12.5	14.0	40.0
249	-1.45	0.8930379999999989	1	0.09163346613545817	12.47	15.0	40.0
250	-1.55	0.830147999999999	1	0.08597883597883597	12.44	16.0	40.0
251	0.55	2.5741275925962457	1	0.2524271844660194	12.79	5.0	40.0
252	0.0	2.1764043035460676	1	0.22939560439560436	12.719999999999999	6.0	40.0
253	0.0	1.879929658123886	1	0.19455782312925166	12.649999999999999	7.0	40.0
254	0.0	1.659539074033876	1	0.16869095816464239	12.59	8.0	40.0
255	0.0	1.4876405012769625	1	0.1487935656836461	12.54	9.0	40.0
256	0.0	1.3400085452859463	1	0.13315579227696403	12.489999999999998	10.0	40.0
257	0.0	1.2246855550358868	1	0.1205298013245033	12.45	11.0	40.0
258	0.0	1.1290337600357532	1	0.10935441370223976	12.409999999999998	12.0	40.0
259	-1.25	1.0439739999999988	1	0.10484927916120576	12.37	13.0	40.0
260	-1.35	0.9685059999999989	1	0.09660574412532637	12.34	14.0	40.0
261	-1.45	0.8930379999999989	1	0.0897269180754226	12.309999999999999	15.0	40.0
262	-1.55	0.8301479999999991	1	0.08419689119170984	12.28	16.0	40.0
263	0.0	1.879929658123886	1	0.1901595744680851	12.48	7.0	40.0
264	0.0	1.6595390740338762	1	0.16512549537648613	12.43	8.0	40.0
265	0.0	1.4876405012769625	1	0.14566929133858267	12.379999999999999	9.0	40.0
266	0.0	1.3400085452859463	1	0.13054830287206265	12.34	10.0	40.0
267	0.0	1.2246855550358868	1	0.11818181818181817	12.299999999999999	11.0	40.0
268	0.0	1.1290337600357532	1	0.10723514211886304	12.26	12.0	40.0
269	-1.25	1.0439739999999988	1	0.10296010296010297	12.23	13.0	40.0
270	-1.35	0.9685059999999989	1	0.09487179487179487	12.2	14.0	40.0
